PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_q,Embarked_s,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown
834,0,3,-0.45968598041107545,-0.47454519624983954,-0.4736736092984604,-0.5498924021074366,True,False,True,False,False,False,False,False,False,False,True
835,0,3,-0.8357118927001413,-0.47454519624983954,-0.4736736092984604,-0.5394030532812887,True,False,True,False,False,False,False,False,False,False,True
836,1,1,0.7435969389139355,0.4327933656785018,0.7676298785983874,1.2219581428434958,False,False,False,False,False,False,True,False,False,False,False
837,0,3,-0.6100963453267019,-0.47454519624983954,-0.4736736092984604,-0.5308736926947507,True,False,True,False,False,False,False,False,False,False,True
838,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
839,1,3,0.2171606617092432,-0.47454519624983954,-0.4736736092984604,0.5946089659095145,True,False,True,False,False,False,False,False,False,False,True
840,1,1,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,-0.03587666279325473,True,False,False,False,True,False,False,False,False,False,False
841,0,3,-0.685301527784515,-0.47454519624983954,-0.4736736092984604,-0.548226529750121,True,False,True,False,False,False,False,False,False,False,True
842,0,2,-0.9861222576157678,-0.47454519624983954,-0.4736736092984604,-0.4876386579974721,True,False,True,False,False,False,False,False,False,False,True
843,1,1,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.005288611034635832,False,False,False,False,False,False,False,False,False,False,True
844,0,3,0.40517361785377615,-0.47454519624983954,-0.4736736092984604,-0.5832263197431561,True,False,False,False,False,False,False,False,False,False,True
845,0,3,-0.9109170751579546,-0.47454519624983954,-0.4736736092984604,-0.5308736926947507,True,False,True,False,False,False,False,False,False,False,True
846,0,3,0.969212486287375,-0.47454519624983954,-0.4736736092984604,-0.5570500062189534,True,False,True,False,False,False,False,False,False,False,True
847,0,3,-0.3092756154954491,6.784163299176891,2.0089333664952354,0.9017647699613317,True,False,True,False,False,False,False,False,False,False,True
848,0,3,0.4427762090826827,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,False,False,False,False,False,False,False,False,True
849,0,2,-0.08366006812200955,-0.47454519624983954,0.7676298785983874,0.04176993013247014,True,False,True,False,False,False,False,False,False,False,True
850,1,1,0.4427762090826827,0.4327933656785018,-0.4736736092984604,1.3618608328062438,False,False,False,False,True,False,False,False,False,False,False
851,0,3,-1.8885844471095259,3.1548090514635256,2.0089333664952354,0.0011819383758412065,True,False,True,False,False,False,False,False,False,False,True
852,0,3,3.375778324937397,-0.47454519624983954,-0.4736736092984604,-0.551755920337654,True,False,True,False,False,False,False,False,False,False,True
853,0,3,-1.51255853482046,0.4327933656785018,0.7676298785983874,-0.3759734456620463,False,False,False,False,False,False,False,False,False,False,True
854,1,1,-0.9861222576157678,-0.47454519624983954,0.7676298785983874,0.19235726186720922,False,False,True,False,False,True,False,False,False,False,False
855,0,2,1.1196228512030013,0.4327933656785018,-0.4736736092984604,-0.12293496395240078,False,False,True,False,False,False,False,False,False,False,True
856,1,3,-0.8357118927001413,-0.47454519624983954,0.7676298785983874,-0.5146973191685581,False,False,True,False,False,False,False,False,False,False,True
857,1,1,1.1948280336608146,0.4327933656785018,0.7676298785983874,3.144497195392677,False,False,True,False,False,False,False,False,False,False,True
858,1,1,1.6460591284076938,-0.47454519624983954,-0.4736736092984604,-0.10999386513144661,True,False,True,False,False,False,True,False,False,False,False
859,1,3,-0.3844807979532623,-0.47454519624983954,3.250236854392083,-0.28156224744554,False,False,False,False,False,False,False,False,False,False,True
860,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5645981962221572,True,False,False,False,False,False,False,False,False,False,True
861,0,3,0.8940073038295618,1.340131927606843,-0.4736736092984604,-0.40273799095083784,True,False,True,False,False,False,False,False,False,False,True
862,0,2,-0.6100963453267019,0.4327933656785018,-0.4736736092984604,-0.4641093874139191,True,False,True,False,False,False,False,False,False,False,True
863,1,1,1.4204435810342542,-0.47454519624983954,-0.4736736092984604,-0.12460083630971629,False,False,True,False,False,True,False,False,False,False,False
864,0,3,-0.5724937540977952,6.784163299176891,2.0089333664952354,0.9017647699613317,False,False,True,False,False,False,False,False,False,False,True
865,0,2,-0.3844807979532623,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True
866,1,2,0.969212486287375,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,False,False,True,False,False,False,False,False,False,False,True
867,1,2,-0.15886525057982273,0.4327933656785018,-0.4736736092984604,-0.4086203085967261,False,False,False,False,False,False,False,False,False,False,True
868,0,1,0.14195547925143,-0.47454519624983954,-0.4736736092984604,0.45343334240819655,True,False,True,False,False,False,False,False,False,False,False
869,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5111679285810251,True,False,True,False,False,False,False,False,False,False,True
870,1,3,-1.8885844471095259,0.4327933656785018,0.7676298785983874,-0.47273757093690794,True,False,True,False,False,False,False,False,False,False,True
871,0,3,-0.23407043303763592,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
872,1,1,1.345238398576441,0.4327933656785018,0.7676298785983874,0.501865992977382,False,False,True,False,False,True,False,False,False,False,False
873,0,1,0.29236584416705635,-0.47454519624983954,-0.4736736092984604,-0.6170496462070135,True,False,True,True,False,False,False,False,False,False,False
874,0,3,1.345238398576441,-0.47454519624983954,-0.4736736092984604,-0.5229325638728015,True,False,True,False,False,False,False,False,False,False,True
875,1,2,-0.08366006812200955,0.4327933656785018,-0.4736736092984604,-0.16999350511950675,False,False,False,False,False,False,False,False,False,False,True
876,1,3,-1.061327440073581,-0.47454519624983954,-0.4736736092984604,-0.5646970191586081,False,False,False,False,False,False,False,False,False,False,True
877,0,3,-0.685301527784515,-0.47454519624983954,-0.4736736092984604,-0.5030315068132324,True,False,True,False,False,False,False,False,False,False,True
878,0,3,-0.7605067102423282,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
879,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
880,1,1,2.0220850406967594,-0.47454519624983954,0.7676298785983874,1.2219581428434958,False,False,False,False,True,False,False,False,False,False,False
881,1,2,-0.3092756154954491,-0.47454519624983954,0.7676298785983874,-0.12293496395240078,False,False,True,False,False,False,False,False,False,False,True
882,0,3,0.29236584416705635,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
883,0,3,-0.5348911628688886,-0.47454519624983954,-0.4736736092984604,-0.4872457191787267,False,False,True,False,False,False,False,False,False,False,True
884,0,2,-0.08366006812200955,-0.47454519624983954,-0.4736736092984604,-0.4876386579974721,True,False,True,False,False,False,False,False,False,False,True
885,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5688146415107299,True,False,True,False,False,False,False,False,False,False,True
886,0,3,0.7435969389139355,-0.47454519624983954,5.73284383018578,-0.04940599337879768,False,True,False,False,False,False,False,False,False,False,True
887,0,2,-0.15886525057982273,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True
888,1,1,-0.7605067102423282,-0.47454519624983954,-0.4736736092984604,-0.02881788161818882,False,False,True,True,False,False,False,False,False,False,False
889,0,3,-0.5724937540977952,0.4327933656785018,2.0089333664952354,-0.1829346039404609,False,False,True,False,False,False,False,False,False,False,True
890,1,1,-0.23407043303763592,-0.47454519624983954,-0.4736736092984604,-0.02881788161818882,True,False,False,False,True,False,False,False,False,False,False
891,0,3,0.2171606617092432,-0.47454519624983954,-0.4736736092984604,-0.5523441521022427,True,True,False,False,False,False,False,False,False,False,True
